FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.408845,408845,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus bankanensis,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408846,408846,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,1,320,RSS,POINT (145.45 -14.65)
M1_DATA.408847,408847,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus brachialis,2,250,RSS,POINT (145.45 -14.65)
M1_DATA.408848,408848,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,1,1200,RSS,POINT (145.45 -14.65)
M1_DATA.408849,408849,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus coelestis,2,350,RSS,POINT (145.45 -14.65)
M1_DATA.408850,408850,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,1,100,RSS,POINT (145.45 -14.65)
M1_DATA.408851,408851,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus moluccensis,2,150,RSS,POINT (145.45 -14.65)
M1_DATA.408852,408852,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus sp. [rhodonotus],1,80,RSS,POINT (145.45 -14.65)
M1_DATA.408853,408853,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus sp. [rhodonotus],2,10,RSS,POINT (145.45 -14.65)
M1_DATA.408854,408854,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,1,12,RSS,POINT (145.45 -14.65)
M1_DATA.408855,408855,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pomacentridae,Pomacentrus wardi,2,2,RSS,POINT (145.45 -14.65)
M1_DATA.406733,406733,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Pseudochromidae,Pictichromis coralensis,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.406655,406655,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Ptereleotridae,Aioliops novaeguineae,1,20,RSS,POINT (145.45 -14.65)
M1_DATA.406656,406656,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Ptereleotridae,Aioliops novaeguineae,2,100,RSS,POINT (145.45 -14.65)
M1_DATA.406678,406678,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Chlorurus microrhinos,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408861,408861,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Scarus rivulatus,1,14,RSS,POINT (145.45 -14.65)
M1_DATA.408862,408862,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Scaridae,Scarus schlegeli,1,2,RSS,POINT (145.45 -14.65)
M1_DATA.406670,406670,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Serranidae,Cephalopholis cyanostigma,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.406697,406697,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Serranidae,Epinephelus maculatus,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.406698,406698,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Serranidae,Epinephelus maculatus,2,1,RSS,POINT (145.45 -14.65)
M1_DATA.406699,406699,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Serranidae,Epinephelus merra,1,2,RSS,POINT (145.45 -14.65)
M1_DATA.408865,408865,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Siganidae,Siganus corallinus,2,2,RSS,POINT (145.45 -14.65)
M1_DATA.408866,408866,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Siganidae,Siganus doliatus,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408870,408870,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Synodontidae,Synodus variegatus,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408874,408874,912347538,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD57,Mermaid dropoff north,-14.65,145.45,2017-01-03T13:00:00Z,7,Chordata,Actinopterygii,Zanclidae,Zanclus cornutus,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408697,408697,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Acanthurus nigricauda,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408734,408734,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,1,9,RSS,POINT (145.45 -14.65)
M1_DATA.408735,408735,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus binotatus,2,14,RSS,POINT (145.45 -14.65)
M1_DATA.408736,408736,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,1,15,RSS,POINT (145.45 -14.65)
M1_DATA.408737,408737,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Ctenochaetus striatus,2,6,RSS,POINT (145.45 -14.65)
M1_DATA.408753,408753,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Naso brevirostris,1,3,RSS,POINT (145.45 -14.65)
M1_DATA.408754,408754,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Naso lituratus,2,1,RSS,POINT (145.45 -14.65)
M1_DATA.408755,408755,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Naso unicornis,1,2,RSS,POINT (145.45 -14.65)
M1_DATA.408801,408801,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Acanthuridae,Zebrasoma scopas,1,1,RSS,POINT (145.45 -14.65)
M1_DATA.408720,408720,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Apogonidae,Cheilodipterus quinquelineatus,1,25,RSS,POINT (145.45 -14.65)
M1_DATA.408721,408721,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Apogonidae,Cheilodipterus quinquelineatus,2,20,RSS,POINT (145.45 -14.65)
M1_DATA.408758,408758,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Apogonidae,Ostorhinchus nigrofasciatus,2,3,RSS,POINT (145.45 -14.65)
M1_DATA.408794,408794,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Balistidae,Sufflamen chrysopterum,1,2,RSS,POINT (145.45 -14.65)
M1_DATA.408795,408795,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Balistidae,Sufflamen chrysopterum,2,1,RSS,POINT (145.45 -14.65)
M1_DATA.408710,408710,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Carangidae,Carangoides fulvoguttatus,1,2,RSS,POINT (145.45 -14.65)
M1_DATA.408714,408714,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon baronessa,2,1,RSS,POINT (145.45 -14.65)
M1_DATA.408715,408715,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,1,4,RSS,POINT (145.45 -14.65)
M1_DATA.408716,408716,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon citrinellus,2,3,RSS,POINT (145.45 -14.65)
M1_DATA.408717,408717,912347539,Australia,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,QLD55,Mermaid Cove north,-14.65,145.45,2017-01-03T13:00:00Z,5,Chordata,Actinopterygii,Chaetodontidae,Chaetodon lunulatus,2,1,RSS,POINT (145.45 -14.65)
